Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Profit,Shipping Cost,Customer Name,Customer State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name
52642,19/08/2015,Low,14,2070.68,Regular Air,-281.67,4,Magdelene Morse,Utah,West,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard
52642,02/08/2016,Low,15,764.13,Regular Air,276.98,4.86,Magdelene Morse,Utah,West,Home Office,Office Supplies,Paper,Xerox 1908
52645,10/07/2015,Low,11,64.34,Regular Air,-8.37,2.27,Alan Hwang,Virginia,South,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2"
52645,14/11/2015,Low,10,693.02,Regular Air,97.36,3.5,Alan Hwang,Virginia,South,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
52672,29/09/2015,Low,29,1499.5275,Regular Air,188.982,5.26,Jack O'Briant,New Jersey,East,Home Office,Technology,Telephones and Communication,8860
52673,25/07/2015,Medium,14,2045.066,Regular Air,-4.675,8.99,Ruben Dartt,New York,East,Corporate,Technology,Telephones and Communication,2180
52673,23/08/2016,Medium,4,26.41,Regular Air,-16.5255,5.74,Ruben Dartt,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders
52675,24/06/2015,Medium,22,52.62,Regular Air,-4.64,1.12,Christopher Martinez,Illinois,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 327
52675,14/09/2015,Medium,4,20.25,Regular Air,-22.13,2.39,Christopher Martinez,Illinois,Central,Small Business,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack"
52676,07/05/2016,High,46,979.44,Regular Air,320.67,5.86,Amy Hunt,Texas,Central,Home Office,Office Supplies,Paper,Xerox 191
52678,07/04/2017,High,3,112.79,Delivery Truck,-95.39,53.03,Jonathan Doherty,Ohio,Central,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray"
52706,09/11/2015,Low,34,1041.66,Express Air,480.5305,1.49,Harry Greene,Wisconsin,Central,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder'
52711,20/06/2016,Not Specified,37,201.14,Regular Air,-51.25,3.37,Aimee Bixby,Utah,West,Home Office,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head"
52711,10/07/2015,Not Specified,7,220.79,Regular Air,-91.51,4,Aimee Bixby,Utah,West,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard
52711,08/07/2015,Not Specified,41,755.19,Regular Air,81.44,8.99,Aimee Bixby,Utah,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock"
52737,16/02/2017,Not Specified,14,125.54,Express Air,-15.7435,6.16,Alex Avila,Alabama,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips
52743,24/02/2016,High,46,5699.22,Regular Air,2812.63,13.99,Ashley Jarboe,Arizona,West,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator
52800,14/01/2016,Not Specified,13,26.08,Regular Air,-27.29,2.58,Todd Boyes,Colorado,West,Small Business,Office Supplies,Rubber Bands,"Super Bands, 12/Pack"
52805,20/12/2016,High,20,596.56,Express Air,60.7,5.5,Vivek Grady,Utah,West,Corporate,Technology,Computer Peripherals,Logitech Cordless Access Keyboard
52807,20/01/2016,Medium,28,667.55,Regular Air,204.74,2.87,Andrew Gjertsen,Delaware,East,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
52833,25/09/2015,Medium,8,317.82,Regular Air,-33.09,12.9,Todd Sumrall,New Mexico,West,Consumer,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black"
52837,20/08/2015,Critical,32,5934.39,Regular Air,519.55,19.99,Julie Kriz,Illinois,Central,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files
52839,30/12/2015,High,8,30.17,Regular Air,-22.84,3.97,Catherine Glotzbach,South Carolina,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 337
52839,27/06/2015,High,25,1158.601,Regular Air,-155.298,2.5,Catherine Glotzbach,South Carolina,South,Home Office,Technology,Telephones and Communication,Accessory28
52867,18/03/2016,High,15,1917.61,Delivery Truck,-286.9,51.94,Jack O'Briant,New Jersey,East,Consumer,Furniture,Tables,Bevis 36 x 72 Conference Tables
52868,23/07/2015,Low,19,138.05,Regular Air,-100.49,5.53,Ken Heidel,South Carolina,South,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box"
52870,26/04/2017,Not Specified,21,118.51,Regular Air,-948.71,49,Ann Steele,Idaho,West,Corporate,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
52896,02/07/2016,High,6,1718.43,Delivery Truck,-213.88,66.67,Lena Creighton,Washington,West,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top"
52896,08/10/2015,High,9,48.26,Express Air,2.76,2.04,Lena Creighton,Washington,West,Home Office,Office Supplies,Paper,Array® Memo Cubes
52896,23/09/2015,High,36,14358.64,Delivery Truck,2146.19,76.37,Lena Creighton,Washington,West,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
52896,10/12/2016,High,49,188.7,Regular Air,77.02,0.5,Lena Creighton,Washington,West,Home Office,Office Supplies,Labels,Avery 506
52896,26/01/2017,High,24,8920.08,Regular Air,3545.894,19.99,Lena Creighton,Washington,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System
52897,23/06/2015,Medium,40,2055.98,Regular Air,1016.86,5.86,Larry Tron,Virginia,South,Home Office,Office Supplies,Paper,Xerox 1938
52900,01/04/2017,High,16,101.14,Regular Air,-32.62,5.46,Helen Wasserman,North Carolina,South,Home Office,Office Supplies,Paper,Xerox 1983
52929,13/06/2016,High,20,77.99,Regular Air,19.68,0.99,Muhammed MacIntyre,New Jersey,East,Small Business,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips
52929,31/12/2016,High,19,53.94,Regular Air,-6.53,1.25,Muhammed MacIntyre,New Jersey,East,Small Business,Office Supplies,Pens & Art Supplies,Newell 318
52929,26/03/2016,High,43,701.46,Express Air,-103.61,9.4,Muhammed MacIntyre,New Jersey,East,Small Business,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210"
52929,07/09/2016,High,7,46.94,Regular Air,7.34,1.22,Muhammed MacIntyre,New Jersey,East,Small Business,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack"
52930,20/09/2016,Low,24,1112.157,Regular Air,140.805,3.3,Sarah Foster,Utah,West,Corporate,Technology,Telephones and Communication,Accessory24
52930,30/06/2016,Low,40,1865.5885,Regular Air,972.9,1.25,Sarah Foster,Utah,West,Corporate,Technology,Telephones and Communication,Accessory32
52930,26/07/2015,Low,16,136.98,Regular Air,44.12,1.39,Sarah Foster,Utah,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
52930,06/04/2016,Low,39,225.17,Regular Air,-183.05,8.09,Sarah Foster,Utah,West,Corporate,Office Supplies,Paper,Xerox 1924
52932,23/09/2016,Low,3,26.23,Regular Air,-13.72,6.6,Joni Blumstein,Connecticut,East,Home Office,Office Supplies,Paper,Xerox 21
52933,14/11/2015,Low,44,210.46,Express Air,50.0395,1.49,Liz Price,Arizona,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders
52934,18/06/2015,Critical,20,92.15,Regular Air,36.98,0.5,Sara Luxemburg,California,West,Corporate,Office Supplies,Labels,Avery 508
52964,21/02/2017,Critical,44,5735.79,Regular Air,828.27,24.49,Jim Radford,Mass,East,Corporate,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
52995,01/12/2015,Not Specified,8,33.39,Regular Air,-35.512,6.27,Nat Gilpin,Connecticut,East,Consumer,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders
52999,19/09/2015,Not Specified,7,44.63,Regular Air,-21.19,5.67,Eugene Hildebrand,Texas,Central,Home Office,Office Supplies,Paper,Xerox 1978
52999,04/05/2016,Not Specified,39,343.05,Regular Air,98.86,2.15,Eugene Hildebrand,Texas,Central,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""
52999,26/03/2016,Not Specified,5,43.61,Express Air,22.85,4,Eugene Hildebrand,Texas,Central,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow"
53024,03/04/2017,Not Specified,9,187.13,Regular Air,12.4,14.39,Ritsa Hightower,Connecticut,East,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
53024,15/06/2016,Not Specified,46,2255.1945,Regular Air,74.511,5,Ritsa Hightower,Connecticut,East,Corporate,Technology,Telephones and Communication,Accessory6
53025,13/05/2016,Critical,32,195.57,Regular Air,-132.93,7.5,Justin Hirsh,Arizona,West,Consumer,Office Supplies,Paper,Xerox 1920
53026,13/06/2016,Low,35,322.82,Regular Air,-17.58,3.98,Adrian Shami,Wisconsin,Central,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles
53027,13/09/2015,Low,38,1323.31,Regular Air,146.64,14.72,Sharelle Roach,South Carolina,South,Home Office,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
53029,04/11/2015,Low,39,223.34,Regular Air,95.42,0.5,Max Ludwig,Virginia,South,Corporate,Office Supplies,Labels,Avery 48
53056,08/11/2015,Critical,13,509.49,Regular Air,-58.83,8.97,Helen Andreada,Colorado,West,Corporate,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID
53060,10/04/2016,Critical,4,38.58,Regular Air,-2.82,2.15,Eric Barreto,Maryland,South,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""
53060,19/01/2016,Critical,36,739.07,Regular Air,-71.55,5.99,Eric Barreto,Maryland,South,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum"
53120,09/06/2016,Not Specified,5,22.75,Regular Air,-0.45,0.88,Cindy Chapman,Arizona,West,Corporate,Office Supplies,Paper,Wirebound Voice Message Log Book
53123,11/06/2016,Not Specified,25,265.75,Regular Air,13.9995,5.14,Michael Kennedy,Texas,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers
53127,15/08/2016,High,50,1893.29,Regular Air,857.344,2.99,Tony Chapman,New Mexico,West,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders
53127,19/04/2017,High,49,2628.047,Regular Air,-137.951,19.99,Tony Chapman,New Mexico,West,Consumer,Technology,Telephones and Communication,iDEN i95
53152,16/10/2016,Medium,36,2051.8235,Express Air,350.361,8.8,Bill Eplett,North Carolina,South,Corporate,Technology,Telephones and Communication,6120
53152,14/03/2017,Medium,5,185.79,Regular Air,-159.68,7.53,Bill Eplett,North Carolina,South,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard
53152,16/05/2016,Medium,9,186.67,Regular Air,2.06,8.68,Bill Eplett,North Carolina,South,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
53152,09/10/2016,Medium,9,196.41,Regular Air,27.91,11.17,Bill Eplett,North Carolina,South,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp
53153,11/12/2015,Critical,29,575.36,Regular Air,84.05,3.99,Paul Prost,Florida,South,Corporate,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
53156,22/04/2016,Not Specified,47,186.93,Regular Air,56.44,0.99,Bryan Davis,Michigan,Central,Corporate,Office Supplies,Labels,Avery 491
53188,06/07/2015,High,22,621.21,Regular Air,-42.35,6.64,Dorris Love,North Carolina,South,Home Office,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers
53189,19/04/2016,Critical,29,214.19,Express Air,-40.56,5.94,Duane Noonan,Washington,West,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
53190,23/04/2017,Medium,9,477.054,Regular Air,-170.533,3.99,Michelle Arnett,Michigan,Central,Home Office,Technology,Telephones and Communication,StarTAC 7760
53190,26/01/2016,Medium,10,268.18,Regular Air,74.6385,1.49,Michelle Arnett,Michigan,Central,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder'
53216,11/11/2016,High,36,228.01,Regular Air,-185.54,8.73,Roy Skaria,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 227
53221,02/01/2017,Not Specified,29,433.44,Regular Air,147.46,3.73,Art Ferguson,New Jersey,East,Corporate,Furniture,Office Furnishings,Artistic Insta-Plaque
53222,18/08/2016,Low,2,21.71,Regular Air,-15.13,9.54,Nora Price,New York,East,Small Business,Office Supplies,Paper,Xerox 1905
53223,12/07/2015,Low,2,13.29,Regular Air,-10.327,5.41,Stewart Visinsky,Nebraska,Central,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders
53248,11/07/2015,Critical,7,2423.06,Delivery Truck,-65.92,40.19,Fred Hopkins,Texas,Central,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
53254,04/07/2015,Medium,34,5442.142,Regular Air,1640.295,4.99,Noel Staavos,California,West,Home Office,Technology,Telephones and Communication,5165
53281,12/02/2017,Critical,40,14075.99,Delivery Truck,1894.14,58.92,Philip Brown,Utah,West,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms
53283,17/02/2017,High,2,25.07,Regular Air,-31.81,5.76,Corey Lock,Connecticut,East,Home Office,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case"
53285,11/01/2016,Critical,6,1042.96,Regular Air,163.8035,19.99,Eudokia Martin,Delaware,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine
53312,25/01/2016,Medium,30,105.45,Regular Air,-173.36,7.49,Edward Nazzal,Virginia,South,Home Office,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear"
53312,03/03/2016,Medium,23,8413.23,Regular Air,2464.75,19.99,Edward Nazzal,Virginia,South,Home Office,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum
53314,12/12/2015,High,33,2667.92,Regular Air,1049.02,19.99,Cari Sayre,Idaho,West,Home Office,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock
53314,18/03/2016,High,15,2236.15,Delivery Truck,-345.5,51.92,Cari Sayre,Idaho,West,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables
53344,17/06/2016,High,36,181.95,Regular Air,-132.2615,6.07,Nora Paige,Texas,Central,Small Business,Office Supplies,Binders and Binder Accessories,UniKeep™ View Case Binders
53349,20/08/2016,Low,46,11002.66,Delivery Truck,2349.29,43.32,Alejandro Grove,California,West,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
53350,21/09/2015,Not Specified,24,7046.61,Regular Air,2595.1775,19.99,Susan Pistek,Virginia,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System
53378,27/11/2016,Medium,38,1233.76,Regular Air,-168.08,19.99,Mitch Willingham,North Carolina,South,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame"
53378,24/07/2016,Medium,49,2377.28,Regular Air,-5.786,5,Mitch Willingham,North Carolina,South,Corporate,Technology,Telephones and Communication,Accessory36
53378,27/03/2017,Medium,50,13934.53,Express Air,4352.83,11.64,Mitch Willingham,North Carolina,South,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine
53381,01/08/2015,Critical,26,287.43,Regular Air,37.9,4.8,Juliana Krohn,Utah,West,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
53382,17/12/2015,Not Specified,13,88.17,Regular Air,-572.49,49,Paul MacIntyre,Florida,South,Corporate,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
53382,26/04/2016,Not Specified,15,4760.02,Delivery Truck,658.88,64.73,Paul MacIntyre,Florida,South,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black"
53410,06/12/2016,Critical,44,642.8,Regular Air,-253.11,13.32,Christopher Schild,Michigan,Central,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
53411,30/11/2016,Critical,25,667.64,Regular Air,-57.53,4,Brenda Bowman,Ohio,Central,Small Business,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard
53412,21/09/2015,Critical,45,2544.73,Regular Air,375.87,11.1,Eric Hoffmann,Illinois,Central,Small Business,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets
53441,27/05/2016,Medium,7,345.37,Regular Air,84.34,5.79,Clytie Kelty,South Carolina,South,Small Business,Office Supplies,Paper,Xerox 1937
53443,29/01/2016,Critical,35,1477.63,Regular Air,387.56,4.62,Jenna Caffey,Washington,West,Consumer,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge
53443,23/02/2016,Critical,22,148.8,Regular Air,52.08,1.22,Jenna Caffey,Washington,West,Consumer,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack"
53443,29/12/2016,Critical,3,19.46,Regular Air,-2.01,0.5,Jenna Caffey,Washington,West,Consumer,Office Supplies,Labels,Avery 51
53445,18/01/2017,High,8,105.95,Regular Air,-44.33,8.99,Odella Nelson,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener
53445,30/04/2016,High,21,73.8,Regular Air,11.23,1.35,Odella Nelson,Washington,West,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go
53476,04/01/2016,Not Specified,42,8127.32,Express Air,1141.07,19.99,Steve Nguyen,Maryland,South,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files
53476,06/08/2016,Not Specified,14,481.4,Regular Air,150.72,5.09,Steve Nguyen,Maryland,South,Small Business,Office Supplies,Paper,Xerox 1932
53476,04/04/2016,Not Specified,47,85.87,Regular Air,3.13,0.7,Steve Nguyen,Maryland,South,Small Business,Office Supplies,Pens & Art Supplies,Newell 310
53476,29/09/2015,Not Specified,24,93.85,Regular Air,19.42,0.7,Steve Nguyen,Maryland,South,Small Business,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford
53477,10/10/2016,High,27,8161.93,Delivery Truck,1261.44,64.73,Roland Fjeld,California,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black"
53477,05/11/2015,High,36,1314.65,Regular Air,536.87,5.08,Roland Fjeld,California,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate"
53477,02/03/2017,High,28,4479.16,Regular Air,610.9,19.99,Roland Fjeld,California,West,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files
53477,20/11/2016,High,32,3114.05,Delivery Truck,-1207.18,74.35,Roland Fjeld,California,West,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs
